date,age,rate,n,infected
2022-02-15,0-17,,,
2022-02-15,18-49,72.2885859531718,141,0.722885859531718
2022-02-15,50-64,62.6375343183948,137,0.626375343183948
2022-02-15,65+,50.5350192310892,67,0.505350192310892
2022-04-02,0-17,86.7,669,
2022-04-02,18-49,,,
2022-04-02,50-64,,,
2022-04-02,65+,,,
2022-05-15,0-17,,,
2022-05-15,18-49,76.2606720776193,194,0.722885859531718
2022-05-15,50-64,73.8457715464958,157,0.626375343183948
2022-05-15,65+,49.1647531840904,72,0.505350192310892
2022-05-28,0-17,88.4,661,
2022-05-28,18-49,,,
2022-05-28,50-64,,,
2022-05-28,65+,,,
2022-07-23,0-17,91.8,639,
2022-07-23,18-49,,,
2022-07-23,50-64,,,
2022-07-23,65+,,,
2022-08-15,0-17,,,
2022-08-15,18-49,86.4901071475222,162,0.722885859531718
2022-08-15,50-64,81.2439233314138,173,0.626375343183948
2022-08-15,65+,68.9484037559594,77,0.505350192310892
2022-09-17,0-17,93.6,626,
2022-09-17,18-49,,,
2022-09-17,50-64,,,
2022-09-17,65+,,,
2022-11-12,0-17,92.7,621,
2022-11-12,18-49,,,
2022-11-12,50-64,,,
2022-11-12,65+,,,
2022-11-15,0-17,,,
2022-11-15,18-49,86.5626384660989,184,0.722885859531718
2022-11-15,50-64,82.6791118229498,178,0.626375343183948
2022-11-15,65+,71.8046672312656,82,0.505350192310892
